-92.670664971072,65.5222914100119,3.53704888343726,cccccc
-93.4854364188523,68.4874959918124,1.91857215000344,????? 다른 것 찍혔나? 
-63.0067913792038,79.3606949971195,7.33409483061464,cccccc
-107.306914559568,99.5914652825908,22.226441831206,cccccc
-80.1055152612008,112.18040421034,2.42256557243083,cccccc
-80.6846360958799,112.902643214036,2.91742470475152,?????? 오인

-91.5711022919461,67.6262360143216,3.22040955757077
-93.1670342163936,68.1979499671261,2.42793830513717
-63.3847765999944,79.7374787365868,7.3303621727737
-107.843589675853,100.13528049919,22.4865814512513
-80.9289327891343,113.43231853874,2.33563919228716
-81.0161879983668,113.069078318734,2.86407308489651

-91.6482579884978,67.5768851386065,3.29444456603724
-93.2503457717285,67.8305296342411,2.5531438677756
-63.3860133830389,79.6588266642606,7.27820124013525
-107.89346710553,100.087867095291,22.4090283384381
-80.9466731911651,113.425224249646,2.274381755079
-81.0428390526494,112.975898051757,2.80782910594059

-92.9996552762644,72.0203426064103,7.10366039857585
-86.2571944301234,95.1227257038069,51.4947418918414
-63.682594232233,86.1466294963983,14.2771113493031
-107.907139487914,104.721508773549,28.0356709107635
-87.3303042140936,118.66523937872,1.02862458537831
-81.5649332827163,119.251588736294,10.2863128246866

-95.1998216308429,70.9162978239264,5.12462562464593 
-86.0998515735684,95.7128600214232,51.5853423585948
-63.6577814277462,86.1720863825276,14.2962235282686
-107.723911357316,104.694643357851,27.993551409639  
-87.1787850132875,118.767441593178,1.09181489887586 
-81.7119925367657,119.297688164114,10.343406849901 

-93.8629058960371,66.8595276041015,3.50593944673495,0 
-65.994791730294,97.1467551926304,6.15687641312068,0
-64.2143745387219,78.9735841190767,7.66633339726323,2
-107.267340109246,97.8260436558132,22.8849307255242,5
-105.408494989814,89.4711001303169,1.15443033794199,3
-81.6192778174892,112.886339499957,3.17111394697496,3

-94.7868759612704,68.3322926820542,3.0596235592924,0 -93.408805847167969 67.470802307128906 3.853132963180542
-66.4631298514549,97.1259333959137,6.43651714819585,0  -64.03082275390625 79.127532958984375 8.4990978240966797 ccccccccc
-64.263194494253,78.8985817599227,7.69581181275964,2  -64.03082275390625 79.127532958984375 8.4990978240966797
-107.346855088659,97.6942827989404,22.9308217933145,5 -108.13301086425781 99.353309631347656 23.136356353759766
-105.329962316408,89.5499900302123,1.16368498286067,3 -96.923896789550781 104.27999877929688 8.5504398345947266 ccccccccccc
-81.60729376072,112.872861590983,3.17955011643844,3 -81.793121337890625 112.42037963867188 3.8079538345336914

-93.836891243997,66.8699271419939,3.49704825216195,0 -93.408805847167969 67.470802307128906 3.853132963180542
-65.6729406765775,97.1343882151739,6.60549668028081,0 -64.03082275390625 79.127532958984375 8.4990978240966797 ccccccccc
-64.232168570355,78.9777479391659,7.60770183208539,2 -64.03082275390625 79.127532958984375 8.4990978240966797
-107.163366910593,97.8201304287036,22.8675439028193,5 -108.13301086425781 99.353309631347656 23.136356353759766
-105.441579267146,89.4034946432702,1.08529176129966,3 -96.923896789550781 104.27999877929688 8.5504398345947266 ccccccccccc
-81.4953756442299,112.821885235184,3.17126851232154,3 -81.793121337890625 112.42037963867188 3.8079538345336914

-94.3648680103802,68.6780709418513,3.35009945687322,0 
-66.1818758326572,97.3163181262798,6.39721966411122,0
-64.3069030765862,78.9183657407611,7.66969680708327,2
-107.366001501063,97.7597445246751,22.9387519702329,5
-105.360229809416,89.429599705828,1.15743862331898,3
-81.6569627383046,112.803614719026,3.20136910369625,3

-94.6489964251392,68.5963777891504,3.13059051656395,0 -93.408805847167969 67.470802307128906 3.853132963180542
-66.1387106539348,97.0528997892765,6.36766085149503,0 -64.03082275390625 79.127532958984375 8.4990978240966797 ccccccccc
-64.2879553870978,78.9653442279876,7.47729629253112,2 -64.03082275390625 79.127532958984375 8.4990978240966797
-107.354494876505,97.7606575666017,22.7348598845353,5 -108.13301086425781 99.353309631347656 23.136356353759766
-105.492519999421,89.4451594211727,0.87727208058673,3 -96.923896789550781 104.27999877929688 8.5504398345947266 ccccccccccc
-81.6892597954727,112.746282952522,2.99564955730152,3 -81.793121337890625 112.42037963867188 3.8079538345336914

-95.3556955690871,67.8006597035727,3.13861289987109,0
-97.2854845382236,66.320209726641,6.16722207123435,0
-63.5751086329522,79.6152006711458,7.56061681886683,2
-105.807856319558,99.2413617270091,22.7701191978703,5
-81.8691438536986,112.927350157953,0.845688667499488,3
-81.6844851282136,112.754395252883,3.03051750639276,3

40 6 10 0 

-94.6796090467612,68.51110744561,14.7863121823103,0
-66.4556132185531,96.8764231233102,51.8937425555588,0
-64.2811486442864,78.947916229223,21.4270337508443,2
-107.305938419793,97.7014717904511,33.7731038418451,5
-105.599973872597,89.4199439870046,28.1822645582328,3
-81.5372812381222,112.800234979084,16.5149986614677,3
