-97.1188537518532,68.6865415796871,4.05690309236016,1
-61.5087390509044,80.3549345440495,7.69866878014313,3
-70.3940792758567,74.8481036112584,15.4537001570724,0
-71.0304449387691,74.5028133362786,20.1701469790361,9
-60.9894866978701,80.6503285993453,6.80068774682128,3
-104.727894261376,101.00421917359,23.5856969065215,6
-103.495748625251,100.206139400638,19.8167348855454,7
-101.119160761823,100.491280007026,12.2489770957444,8
-96.5496278840482,104.519497972904,8.52806860030734,5
-78.4974922456554,110.0340354239,3.76884107038785,4
